number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,state
87,0.37650091778177985,2025-06-21 21:32:56.719639,2025-06-21 21:32:59.255296,0 days 00:00:02.535657,0.9381000845541648,0.16503827019255873,13,15,944,71,0.3319998031904968,0.8674871961945603,0.6914937850053562,COMPLETE
88,0.41037919063832695,2025-06-21 21:32:59.256295,2025-06-21 21:33:05.155160,0 days 00:00:05.898865,0.9786338298932982,0.03640043898361297,12,19,991,211,0.4027354746724357,0.9530897160605099,0.8687660151810427,COMPLETE
89,0.267764591876382,2025-06-21 21:33:05.156160,2025-06-21 21:33:10.726247,0 days 00:00:05.570087,0.990732249205204,0.19968423287365744,14,6,877,241,0.37863147589247886,0.7852303875317683,0.8244896645976879,COMPLETE
90,0.27751975920043137,2025-06-21 21:33:10.727247,2025-06-21 21:33:16.110618,0 days 00:00:05.383371,0.9434567717853439,0.16541935210892014,13,7,872,242,0.3804584370017027,0.7835072074144399,0.8255067646102248,COMPLETE
91,0.5401428796582041,2025-06-21 21:33:16.111630,2025-06-21 21:33:24.248115,0 days 00:00:08.136485,0.9955120056628715,0.00586212876654026,14,3,923,227,0.48095665140345556,0.9001882899420529,0.8775075237168648,COMPLETE
92,0.27166567622379234,2025-06-21 21:33:24.249115,2025-06-21 21:33:29.824795,0 days 00:00:05.575680,0.9622540387888873,0.19999830576822208,14,16,938,236,0.4331213135993248,0.8046641705032771,0.7150175124189739,COMPLETE
93,0.46214097037175916,2025-06-21 21:33:29.825794,2025-06-21 21:33:30.674014,0 days 00:00:00.848220,0.9568350157569686,0.18537531440139224,15,16,103,241,0.4308032655400809,0.8114516139805614,0.714560162140736,COMPLETE
94,0.28614922079177274,2025-06-21 21:33:30.675020,2025-06-21 21:33:35.998760,0 days 00:00:05.323740,0.9252969587076758,0.15001762789315615,14,6,908,220,0.4453345621642217,0.7388283043284765,0.6834655577159422,COMPLETE
95,0.26940843462353703,2025-06-21 21:33:36.000763,2025-06-21 21:33:42.142196,0 days 00:00:06.141433,0.9616559464371387,0.18735461273409246,13,11,983,250,0.3303306252221386,0.7667972893114846,0.7247312643575401,COMPLETE
96,0.48715741314777294,2025-06-21 21:33:42.143185,2025-06-21 21:33:49.843788,0 days 00:00:07.700603,0.961485813858964,0.0122967888046638,14,12,986,250,0.3307161388742309,0.7659651985758964,0.7276101199555561,COMPLETE
97,0.41919357314003025,2025-06-21 21:33:49.844779,2025-06-21 21:33:51.792613,0 days 00:00:01.947834,0.7681897246975684,0.16257775439103841,13,8,856,55,0.38413828138245015,0.6797725015061697,0.6613522083607142,COMPLETE
98,0.285554813518762,2025-06-21 21:33:51.793612,2025-06-21 21:33:56.146070,0 days 00:00:04.352458,0.7292980197417989,0.18744719998557988,13,11,783,229,0.34025716058302435,0.8430831539958802,0.7457793241335413,COMPLETE
99,0.27803106820271706,2025-06-21 21:33:56.147061,2025-06-21 21:34:01.929900,0 days 00:00:05.782839,0.9909797154321877,0.14584236186323624,12,9,941,238,0.518336959146086,0.7965085403489887,0.8065379337365421,COMPLETE
